"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"100000011","キッチン・生活家電","200000584","掃除機","300003368","ハンディクリーナー"
"100000011","キッチン・生活家電","200000584","掃除機","300003369","ロボット型クリーナー"
"100000011","キッチン・生活家電","200000584","掃除機","300003370","布団クリーナー"
"100000052","スマホ本体・アクセサリー","200000537","スマートウォッチ","300003371","Apple Watch"
"100000052","スマホ本体・アクセサリー","200000537","スマートウォッチ","300003372","スマートウォッチアクセサリ"
"100000013","スマホケース・保護フィルム","200000420","Xperia","300003373","Xperia X"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003387","ノートPC用マウス"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003388","ノートPC用バッテリー"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003389","ノートPC用電源アダプタ"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003390","ノートPC用メモリ"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003391","ポータブルDVDドライブ"
"100000051","ドラッグストアー","200000571","漢方薬・生薬","300003392","その他漢方薬"
"100000051","ドラッグストアー","200000596","その他医薬部外品","300003393","オーラルケア"
"100000051","ドラッグストアー","200000596","その他医薬部外品","300003394","スキンケア"
"100000051","ドラッグストアー","200000596","その他医薬部外品","300003395","衛生用品"
"100000051","ドラッグストアー","200000596","その他医薬部外品","300003396","その他医薬部外品"
"120000002","寝具・ベッド・マットレス","200000597","ベッド・マットレス","300003397","ソファベッド"
"100000017","家具・インテリア","200000603","テレビ台・事務用家具","300003398","その他家具"
"100000040","ペット用品","200000606","小動物・熱帯魚など","300003399","その他ペット用品"
"100000040","ペット用品","200000148","猫用品","300003400","キャット療法食・ 医薬品"
"100000013","スマホケース・保護フィルム","200000420","Xperia","300003374","Xperia Z"
"100000013","スマホケース・保護フィルム","200000585","GALAXY","300003375","GALAXY S7"
"100000013","スマホケース・保護フィルム","200000588","ポーチ・マルチ対応ケース","300003376","ポーチ・マルチ対応ケース"
"100000013","スマホケース・保護フィルム","200000586","ARROWS","300003377","ARROWS NX"
"100000052","スマホ本体・アクセサリー","200000590","SIMフリー本体","300003378","ASUS"
"100000052","スマホ本体・アクセサリー","200000590","SIMフリー本体","300003379","Huawei"
"100000052","スマホ本体・アクセサリー","200000590","SIMフリー本体","300003380","Fujitsu"
"100000052","スマホ本体・アクセサリー","200000590","SIMフリー本体","300003381","その他SIMフリー本体"
"100000052","スマホ本体・アクセサリー","200000592","スマホ用メモリ","300003382","スマホ用USBメモリー"
"100000053","タブレット・ ノートPC","200000594","ノートPC","300003383","Mac ノート"
"100000053","タブレット・ ノートPC","200000594","ノートPC","300003384","中古ノートPC"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003385","ノートPCバッグ"
"100000053","タブレット・ ノートPC","200000595","ノートPCアクセサリー","300003386","ノートパソコン用クーラー"
"100000048","おもちゃ・知育","200000554","スポーツ玩具","300000459","その他スポーツ玩具"
"100000048","おもちゃ・知育","200000553","乗物玩具・三輪車","300000460","その他乗物"
"100000048","おもちゃ・知育","200000548","ままごと","300000461","家事"
"100000048","おもちゃ・知育","200000555","知育玩具","300000462","その他知育玩具"
"100000048","おもちゃ・知育","200000559","子供用文房具","300000463","その他子供用文房具"
"100000048","おもちゃ・知育","200000549","ミニカー・電車・飛行機","300000464","その他おもちゃ"
"120000002","寝具・ベッド・マットレス","200000131","布団","300000465","布団セット"
"100000017","家具・インテリア","200000605","カーテン・ソファカバー・クッション","300000466","カーテン"
"100000017","家具・インテリア","200000604","カーペット・マット","300000467","カーペット・絨毯"
"100000017","家具・インテリア","200000493","インテリア・装飾","300000468","インテリア雑貨"
"100000017","家具・インテリア","200000132","ソファ・椅子","300000469","椅子・チェア"
"100000017","家具・インテリア","200000601","キッチン家具","300000470","キッチンワゴン外"
"100000017","家具・インテリア","200000600","本棚・ラック","300000471","棚・押入れ"
"100000048","おもちゃ・知育","200000499","ブロック","300003182","ナノブロック"
"100000020","食品","200000149","スイーツ・お菓子","300003183","駄菓子"
"100000020","食品","200000149","スイーツ・お菓子","300003184","中華菓子"
"100000020","食品","200000560","ナッツ・シリアル","300003185","ナッツ類"
"100000020","食品","200000150","魚介類・海産物","300003186","カニ"
"100000020","食品","200000150","魚介類・海産物","300003187","明太子"
"100000020","食品","200000150","魚介類・海産物","300003188","のり・海藻類"
"100000020","食品","200000152","果物","300003189","いちご・ベリー"
"100000020","食品","200000152","果物","300003190","柿・栗"
"100000020","食品","200000152","果物","300003191","スイカ・メロン"
"100000020","食品","200000152","果物","300003192","みかん類"
"100000020","食品","200000152","果物","300003193","りんご・梨・桃"
"100000020","食品","200000152","果物","300003194","トロピカルフルーツ"
"100000020","食品","200000152","果物","300003195","ドライフルーツ"
"100000020","食品","200000156","野菜・きのこ","300003196","いも類"
"100000015","ベビー・マタニティ","200000120","おでかけ用品","300000412","チャイルドシート"
"100000015","ベビー・マタニティ","200000120","おでかけ用品","300000413","マザーバッグ"
"100000015","ベビー・マタニティ","200000120","おでかけ用品","300000414","お出かけ用品・その他"
"100000015","ベビー・マタニティ","200000121","ベビー安全用品","300000415","ベビー安全用品"
"100000048","おもちゃ・知育","200000130","ベビー向けおもちゃ","300000416","その他ベビーおもちゃ"
"100000015","ベビー・マタニティ","200000122","出産お祝い・年中行事","300000417","出産お祝い・年中行事品"
"100000016","キッズファッション","200000123","女の子ファッション","300000418","Tシャツ・ブラウス"
"100000016","キッズファッション","200000123","女の子ファッション","300000419","ニット・カーディガン・ベスト"
"100000016","キッズファッション","200000123","女の子ファッション","300000420","ジャンパー"
